,tahun,bulan,jenis,kode_trayek,trayek,jumlah_penumpang,kategory_penumpang
1184,2021,7,Angkutan Umum Integrasi,9E,Kebayoran Lama - Jelambar,7914,sepi penumpang (Angkutan Umum Integrasi)
1185,2021,7,Angkutan Umum Integrasi,9D,Pasar Minggu - Tanah Abang,41267,sepi penumpang (Angkutan Umum Integrasi)
1186,2021,7,Angkutan Umum Integrasi,8K,Batu Sari-Tanah Abang,3406,sepi penumpang (Angkutan Umum Integrasi)
1187,2021,7,Angkutan Umum Integrasi,8E,Bintaro - Blok M,8853,sepi penumpang (Angkutan Umum Integrasi)
1188,2021,7,Angkutan Umum Integrasi,8D,Joglo - Blok M,13387,sepi penumpang (Angkutan Umum Integrasi)
1189,2021,7,Angkutan Umum Integrasi,8C,Kebayoran Lama - Tanah Abang,1186,sepi penumpang (Angkutan Umum Integrasi)
1190,2021,7,Angkutan Umum Integrasi,7P,Pondok Kelapa - BKN,10617,sepi penumpang (Angkutan Umum Integrasi)
1191,2021,7,Angkutan Umum Integrasi,7D,Pancoran - TMII,9570,sepi penumpang (Angkutan Umum Integrasi)
1192,2021,7,Angkutan Umum Integrasi,7B,Kampung Rambutan - Blok M,38429,sepi penumpang (Angkutan Umum Integrasi)
1193,2021,7,Angkutan Umum Integrasi,7A,Kampung Rambutan - Lebak Bulus,36224,sepi penumpang (Angkutan Umum Integrasi)
1194,2021,7,Angkutan Umum Integrasi,6R,Ragunan - Stasin MRT Fatmawati,1026,sepi penumpang (Angkutan Umum Integrasi)
1195,2021,7,Angkutan Umum Integrasi,6N,Ragunan - Blok M via Kemang,12623,sepi penumpang (Angkutan Umum Integrasi)
1196,2021,7,Angkutan Umum Integrasi,6M,Stasiun Manggarai - Blok  M,10908,sepi penumpang (Angkutan Umum Integrasi)
1197,2021,7,Angkutan Umum Integrasi,6H,Senen - Lebak Bulus,8552,sepi penumpang (Angkutan Umum Integrasi)
1198,2021,7,Angkutan Umum Integrasi,6C,Stasin Tebet - Karet via Patra Kuningan,42384,sepi penumpang (Angkutan Umum Integrasi)
1199,2021,7,Angkutan Umum Integrasi,5M,Kampung Melayu - Tanah Abang via Cikini,38167,sepi penumpang (Angkutan Umum Integrasi)
1200,2021,7,Angkutan Umum Integrasi,5F,Kampung Melayu - Tanah Abang,6465,sepi penumpang (Angkutan Umum Integrasi)
1201,2021,7,Angkutan Umum Integrasi,5B,Stasiun Tebet - Bidara Cina,3603,sepi penumpang (Angkutan Umum Integrasi)
1202,2021,7,Angkutan Umum Integrasi,4F,Pinang Ranti - Pulo Gadung,20815,sepi penumpang (Angkutan Umum Integrasi)
1203,2021,7,Angkutan Umum Integrasi,4B,Stasiun Manggarai - UI,15182,sepi penumpang (Angkutan Umum Integrasi)
1204,2021,7,Angkutan Umum Integrasi,3E,Sentraland Cengkareng - Puri Kembangan,12046,sepi penumpang (Angkutan Umum Integrasi)
1205,2021,7,Angkutan Umum Integrasi,2Q,Gondangdia - Balai Kota,4465,sepi penumpang (Angkutan Umum Integrasi)
1206,2021,7,Angkutan Umum Integrasi,2P,Gondangdia - Senen,2029,sepi penumpang (Angkutan Umum Integrasi)
1207,2021,7,Angkutan Umum Integrasi,1R,Senen - Tanah Abang,6022,sepi penumpang (Angkutan Umum Integrasi)
1208,2021,7,Angkutan Umum Integrasi,1Q,Rempoa - Blok M,14727,sepi penumpang (Angkutan Umum Integrasi)
1209,2021,7,Angkutan Umum Integrasi,1P,Senen - Bundaran Senayan,4484,sepi penumpang (Angkutan Umum Integrasi)
1210,2021,7,Angkutan Umum Integrasi,1N,Tanah Abang - Blok M,4405,sepi penumpang (Angkutan Umum Integrasi)
1211,2021,7,Angkutan Umum Integrasi,1M,Meruya - Blok M,12145,sepi penumpang (Angkutan Umum Integrasi)
1212,2021,7,Angkutan Umum Integrasi,1H,Tanah Abang - Stasiun Gondangdia,18340,sepi penumpang (Angkutan Umum Integrasi)
1213,2021,7,Angkutan Umum Integrasi,1F,Stasiun Palmerah - Bundaran Senayan,1802,sepi penumpang (Angkutan Umum Integrasi)
1214,2021,7,Angkutan Umum Integrasi,1E,Pondok  Labu - Blok M,36585,sepi penumpang (Angkutan Umum Integrasi)
1215,2021,7,Angkutan Umum Integrasi,1C,Pesanggrahan - Blok M,7862,sepi penumpang (Angkutan Umum Integrasi)
1216,2021,7,Angkutan Umum Integrasi,1B,Stasiun Palmerah - Tosari,10688,sepi penumpang (Angkutan Umum Integrasi)
1217,2021,7,Angkutan Umum Integrasi,1A,Pantai Maju - Balai Kota,29960,sepi penumpang (Angkutan Umum Integrasi)
1218,2021,7,Angkutan Umum Integrasi,12B,Pluit - Senen,4641,sepi penumpang (Angkutan Umum Integrasi)
1219,2021,7,Angkutan Umum Integrasi,11Q,Kampung Melayu - Pulo Gebang via BKT,6363,sepi penumpang (Angkutan Umum Integrasi)
1220,2021,7,Angkutan Umum Integrasi,11D,Pulo Gebang - Pulo Gadung 2 via PIK,33801,sepi penumpang (Angkutan Umum Integrasi)
1221,2021,7,Angkutan Umum Integrasi,10K,Tanjung Priok - Senen via Taman  BMW,23069,sepi penumpang (Angkutan Umum Integrasi)
1222,2021,7,Angkutan Umum Integrasi,GR4,Taman Kota Intan - Museum Bahari,7,sepi penumpang (Angkutan Umum Integrasi)
1223,2021,7,Angkutan Umum Integrasi,GR5,Kota Tua Explorer,11,sepi penumpang (Angkutan Umum Integrasi)
1224,2021,4,Mikrotrans,JAK.88,Terminal Tanjung Priok - Ancol Barat,31791,sepi penumpang (Mikrotrans)
1225,2021,4,Mikrotrans,JAK.85,Bintara - Cipinang Indah,26835,sepi penumpang (Mikrotrans)
1226,2021,4,Mikrotrans,JAK.84,Terminal Kampung Melayu - Kapin Raya,40223,sepi penumpang (Mikrotrans)
1227,2021,4,Mikrotrans,JAK.80,Rawa Buaya - Rawa Kompeni,64948,sepi penumpang (Mikrotrans)
1228,2021,4,Mikrotrans,JAK.77,Tanjung Priok - Jembatan Item,69143,sepi penumpang (Mikrotrans)
1229,2021,4,Mikrotrans,JAK.75,Cililitan - Kp. Pulo,49851,sepi penumpang (Mikrotrans)
1230,2021,4,Mikrotrans,JAK.74,Terminal Rawamangun - Cipinang Muara,44545,sepi penumpang (Mikrotrans)
1231,2021,4,Mikrotrans,JAK.73,Jambore Cibubur - Pasar Rebo,73486,sepi penumpang (Mikrotrans)
1232,2021,4,Mikrotrans,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,104102,sepi penumpang (Mikrotrans)
1233,2021,4,Mikrotrans,JAK.71,Kampung Rambutan - Pinang Ranti,71173,sepi penumpang (Mikrotrans)
1234,2021,4,Mikrotrans,JAK.64,Lenteng Agung - Aseli,47623,sepi penumpang (Mikrotrans)
1235,2021,4,Mikrotrans,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,42043,sepi penumpang (Mikrotrans)
1236,2021,4,Mikrotrans,JAK.60,Kelapa Gading - Rusun Kemayoran,73738,sepi penumpang (Mikrotrans)
1237,2021,4,Mikrotrans,JAK.59,Rawamangun - Tanah Merah,94492,sepi penumpang (Mikrotrans)
1238,2021,4,Mikrotrans,JAK.58,Cilingcing - Rorotan,102437,sepi penumpang (Mikrotrans)
1239,2021,4,Mikrotrans,JAK.56,Grogol - Srengseng,55901,sepi penumpang (Mikrotrans)
1240,2021,4,Mikrotrans,JAK.54,Grogol - Benhil,39120,sepi penumpang (Mikrotrans)
1241,2021,4,Mikrotrans,JAK.53,Grogol - Pos Pengumben via Slipi,36642,sepi penumpang (Mikrotrans)
1242,2021,4,Mikrotrans,JAK.52,Kalideres - Muara Angke,61905,sepi penumpang (Mikrotrans)
1243,2021,4,Mikrotrans,JAK.51,Taman Kota - Budi Luhur,108669,sepi penumpang (Mikrotrans)
1244,2021,4,Mikrotrans,JAK.50,Kalideres - Puri Kembangan,71057,sepi penumpang (Mikrotrans)
1245,2021,4,Mikrotrans,JAK.49,Lebak Bulus - Cipulir,44479,sepi penumpang (Mikrotrans)
1246,2021,4,Mikrotrans,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,53740,sepi penumpang (Mikrotrans)
1247,2021,4,Mikrotrans,JAK.46,Pasar Minggu - Jagakarsa,87618,sepi penumpang (Mikrotrans)
1248,2021,4,Mikrotrans,JAK.45,Lebak Bulus - Ragunan,58579,sepi penumpang (Mikrotrans)
1249,2021,4,Mikrotrans,JAK.44,Andara - Stasiun Universitas Pancasila,67175,sepi penumpang (Mikrotrans)
1250,2021,4,Mikrotrans,JAK.43,Tongtek - Cililitan,91751,sepi penumpang (Mikrotrans)
1251,2021,4,Mikrotrans,JAK.42,Kampung Melayu - Pondok Kelapa,67771,sepi penumpang (Mikrotrans)
1252,2021,4,Mikrotrans,JAK.41,Kampung Melayu - Pulo Gadung,40336,sepi penumpang (Mikrotrans)
1253,2021,4,Mikrotrans,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,46119,sepi penumpang (Mikrotrans)
1254,2021,4,Mikrotrans,JAK.39,Kalimalang - Duren Sawit,66948,sepi penumpang (Mikrotrans)
1255,2021,4,Mikrotrans,JAK.38,Bulak Ringin - Kampung Rambutan,51343,sepi penumpang (Mikrotrans)
1256,2021,4,Mikrotrans,JAK.37,Cililitan - Condet via Kayu Manis,59481,sepi penumpang (Mikrotrans)
1257,2021,4,Mikrotrans,JAK.36,Cilangkap - Cililitan,99921,sepi penumpang (Mikrotrans)
1258,2021,4,Mikrotrans,JAK.35,Pangkalan  Jati - Rawamangun,33547,sepi penumpang (Mikrotrans)
1259,2021,4,Mikrotrans,JAK.34,Rawamangun - Klender,83256,sepi penumpang (Mikrotrans)
1260,2021,4,Mikrotrans,JAK.33,Pulo Gadung - Kota,53128,sepi penumpang (Mikrotrans)
1261,2021,4,Mikrotrans,JAK.32,Lebak Bulus - Petukangan,96164,sepi penumpang (Mikrotrans)
1262,2021,4,Mikrotrans,JAK.31,Blok M - Andara,68488,sepi penumpang (Mikrotrans)
1263,2021,4,Mikrotrans,JAK.30,Grogol - Meruya via Roxy,151229,sepi penumpang (Mikrotrans)
1264,2021,4,Mikrotrans,JAK.29,Tanjung Priok - Sukapura,114250,sepi penumpang (Mikrotrans)
1265,2021,4,Mikrotrans,JAK.28,Kp. Rambutan - Taman Wiladatika,70553,sepi penumpang (Mikrotrans)
1266,2021,4,Mikrotrans,JAK.27,Pulo Gebang - Rorotan,47678,sepi penumpang (Mikrotrans)
1267,2021,4,Mikrotrans,JAK.26,Rawamangun - Duren Sawit,44229,sepi penumpang (Mikrotrans)
1268,2021,4,Mikrotrans,JAK.25,Kp. Rambutan - Kalisari,62570,sepi penumpang (Mikrotrans)
1269,2021,4,Mikrotrans,JAK.24,Senen - Pulo Gadung via Kelapa Gading,77864,sepi penumpang (Mikrotrans)
1270,2021,4,Mikrotrans,JAK.22,Dwikora - Penas Kalimalang,31455,sepi penumpang (Mikrotrans)
1271,2021,4,Mikrotrans,JAK.21,Cililitan - Dwikora,64590,sepi penumpang (Mikrotrans)
1272,2021,4,Mikrotrans,JAK.20,Cawang UKI - Lubang Buaya,67887,sepi penumpang (Mikrotrans)
1273,2021,4,Mikrotrans,JAK.19,Pinang Ranti - Kampung Rambutan,120531,sepi penumpang (Mikrotrans)
1274,2021,4,Mikrotrans,JAK.18,Kalibata - Kuningan,36923,sepi penumpang (Mikrotrans)
1275,2021,4,Mikrotrans,JAK.17,Senen - Pulo Gadung,43320,sepi penumpang (Mikrotrans)
1276,2021,4,Mikrotrans,JAK.16,Cililitan - Condet,76238,sepi penumpang (Mikrotrans)
1277,2021,4,Mikrotrans,JAK.15,Bulak Turi - Tanjung Priok,134431,sepi penumpang (Mikrotrans)
1278,2021,4,Mikrotrans,JAK.14,Tanah Abang - Meruya,96813,sepi penumpang (Mikrotrans)
1279,2021,4,Mikrotrans,JAK.13,Tanah Abang - Kota Intan via Jembatan Lima,17877,sepi penumpang (Mikrotrans)
1280,2021,4,Mikrotrans,JAK.12,Tanah Abang - Kebayoran Lama via Pos Pengumben,67485,sepi penumpang (Mikrotrans)
1281,2021,4,Mikrotrans,JAK.117,Tanjung Priok - Tanah Merdeka,83132,sepi penumpang (Mikrotrans)
1282,2021,4,Mikrotrans,JAK.112,Terminal Tanah Merah - Pulo Gadung,51550,sepi penumpang (Mikrotrans)
1283,2021,4,Mikrotrans,JAK.11,Tanah Abang - Kebayoran Lama,74291,sepi penumpang (Mikrotrans)
1284,2021,4,Mikrotrans,JAK.10,Tanah Abang - Kota,55248,sepi penumpang (Mikrotrans)
1285,2021,4,Mikrotrans,JAK.09,Roxy Mas - Karet,23484,sepi penumpang (Mikrotrans)
1286,2021,4,Mikrotrans,JAK.08,Roxy - Benhil,38120,sepi penumpang (Mikrotrans)
1287,2021,4,Mikrotrans,JAK.07,Tanah Abang - Grogol via Tawakal,53720,sepi penumpang (Mikrotrans)
1288,2021,4,Mikrotrans,JAK.06,Kampung Rambutan - Pondok Gede,82859,sepi penumpang (Mikrotrans)
1289,2021,4,Mikrotrans,JAK.05,Semper - Rorotan,73686,sepi penumpang (Mikrotrans)
1290,2021,4,Mikrotrans,JAK.04,Grogol - Tubagus Angke,51988,sepi penumpang (Mikrotrans)
1291,2021,4,Mikrotrans,JAK.03,Lebak Bulus - Andara,35820,sepi penumpang (Mikrotrans)
1292,2021,4,Mikrotrans,JAK.02,Kampung Melayu - Duren Sawit,51757,sepi penumpang (Mikrotrans)
1293,2021,4,Mikrotrans,JAK.01,Tanjung Priok - Plumpang,65366,sepi penumpang (Mikrotrans)
1294,2021,4,BRT,9,Pinang Ranti - Pluit,750330,ramai penumpang (brt)
1295,2021,4,BRT,8,Lebak Bulus - Harmoni,515105,ramai penumpang (brt)
1296,2021,4,BRT,7,Kampung Rambutan - Kampung Melayu,442653,sedang penumpang (brt)
1297,2021,4,BRT,6,Ragunan - Dukuh Atas 2,399984,sedang penumpang (brt)
1298,2021,4,BRT,5,Kampung Melayu - Ancol,488359,ramai penumpang (brt)
1299,2021,4,BRT,4,Pulo Gadung 2 - Tosari,302574,sedang penumpang (brt)
1300,2021,4,BRT,3,Kalideres - Pasar Baru,528578,ramai penumpang (brt)
1301,2021,4,BRT,2,Pulo Gadung 1 - Harmoni,387163,sedang penumpang (brt)
1302,2021,4,BRT,13,Ciledug - Tendean,342002,sedang penumpang (brt)
1303,2021,4,BRT,12,Penjaringan - Sunter Bouleverd Barat,161849,sepi penumpang (brt)
1304,2021,4,BRT,11,Pulo Gebang - Kampung Melayu,162931,sepi penumpang (brt)
1305,2021,4,BRT,10,Tanjung Priok - PGC 2,424169,sedang penumpang (brt)
1306,2021,4,BRT,1,Blok M - Kota,1003534,ramai penumpang (brt)
1307,2021,4,Angkutan Umum Integrasi,9H,Cipedak - Blok M,12866,sepi penumpang (Angkutan Umum Integrasi)
1308,2021,4,Angkutan Umum Integrasi,9E,Kebayoran Lama - Jelambar,13390,sepi penumpang (Angkutan Umum Integrasi)
1309,2021,4,Angkutan Umum Integrasi,9D,Pasar Minggu - Tanah Abang,81041,sepi penumpang (Angkutan Umum Integrasi)
1310,2021,4,Angkutan Umum Integrasi,8K,Batu Sari-Tanah Abang,8991,sepi penumpang (Angkutan Umum Integrasi)
1311,2021,4,Angkutan Umum Integrasi,8E,Bintaro - Blok M,19625,sepi penumpang (Angkutan Umum Integrasi)
1312,2021,4,Angkutan Umum Integrasi,8D,Joglo - Blok M,32476,sepi penumpang (Angkutan Umum Integrasi)
1313,2021,4,Angkutan Umum Integrasi,8C,Kebayoran Lama - Tanah Abang,20132,sepi penumpang (Angkutan Umum Integrasi)
1314,2021,4,Angkutan Umum Integrasi,7P,Pondok Kelapa - BKN,25016,sepi penumpang (Angkutan Umum Integrasi)
1315,2021,4,Angkutan Umum Integrasi,7D,Pancoran - TMII,23932,sepi penumpang (Angkutan Umum Integrasi)
1316,2021,4,Angkutan Umum Integrasi,7B,Kampung Rambutan - Blok M,79510,sepi penumpang (Angkutan Umum Integrasi)
1317,2021,4,Angkutan Umum Integrasi,7A,Kampung Rambutan - Lebak Bulus,55940,sepi penumpang (Angkutan Umum Integrasi)
1318,2021,4,Angkutan Umum Integrasi,6R,Ragunan - Stasin MRT Fatmawati,1456,sepi penumpang (Angkutan Umum Integrasi)
1319,2021,4,Angkutan Umum Integrasi,6N,Ragunan - Blok M via Kemang,24508,sepi penumpang (Angkutan Umum Integrasi)
1320,2021,4,Angkutan Umum Integrasi,6M,Stasiun Manggarai - Blok  M,24651,sepi penumpang (Angkutan Umum Integrasi)
1321,2021,4,Angkutan Umum Integrasi,6H,Senen - Lebak Bulus,18696,sepi penumpang (Angkutan Umum Integrasi)
1322,2021,4,Angkutan Umum Integrasi,6C,Stasin Tebet - Karet via Patra Kuningan,93015,sepi penumpang (Angkutan Umum Integrasi)
1323,2021,4,Angkutan Umum Integrasi,5M,Kampung Melayu - Tanah Abang via Cikini,82099,sepi penumpang (Angkutan Umum Integrasi)
1324,2021,4,Angkutan Umum Integrasi,5F,Kampung Melayu - Tanah Abang,19869,sepi penumpang (Angkutan Umum Integrasi)
1325,2021,4,Angkutan Umum Integrasi,5B,Stasiun Tebet - Bidara Cina,8900,sepi penumpang (Angkutan Umum Integrasi)
1326,2021,4,Angkutan Umum Integrasi,4F,Pinang Ranti - Pulo Gadung,40791,sepi penumpang (Angkutan Umum Integrasi)
1327,2021,4,Angkutan Umum Integrasi,4B,Stasiun Manggarai - UI,39665,sepi penumpang (Angkutan Umum Integrasi)
1328,2021,4,Angkutan Umum Integrasi,3E,Sentraland Cengkareng - Puri Kembangan,23523,sepi penumpang (Angkutan Umum Integrasi)
1329,2021,4,Angkutan Umum Integrasi,1R,Senen - Tanah Abang,12332,sepi penumpang (Angkutan Umum Integrasi)
1330,2021,4,Angkutan Umum Integrasi,1Q,Rempoa - Blok M,27234,sepi penumpang (Angkutan Umum Integrasi)
1331,2021,4,Angkutan Umum Integrasi,1P,Senen - Bundaran Senayan,7598,sepi penumpang (Angkutan Umum Integrasi)
1332,2021,4,Angkutan Umum Integrasi,1N,Tanah Abang - Blok M,6413,sepi penumpang (Angkutan Umum Integrasi)
1333,2021,4,Angkutan Umum Integrasi,1M,Meruya - Blok M,26770,sepi penumpang (Angkutan Umum Integrasi)
1334,2021,4,Angkutan Umum Integrasi,1H,Tanah Abang - Stasiun Gondangdia,38538,sepi penumpang (Angkutan Umum Integrasi)
1335,2021,4,Angkutan Umum Integrasi,1F,Stasiun Palmerah - Bundaran Senayan,8696,sepi penumpang (Angkutan Umum Integrasi)
1336,2021,4,Angkutan Umum Integrasi,1E,Pondok  Labu - Blok M,68159,sepi penumpang (Angkutan Umum Integrasi)
1337,2021,4,Angkutan Umum Integrasi,1C,Pesanggrahan - Blok M,16091,sepi penumpang (Angkutan Umum Integrasi)
1338,2021,4,Angkutan Umum Integrasi,1B,Stasiun Palmerah - Tosari,22586,sepi penumpang (Angkutan Umum Integrasi)
1339,2021,4,Angkutan Umum Integrasi,1A,Pantai Maju - Balai Kota,69934,sepi penumpang (Angkutan Umum Integrasi)
1340,2021,4,Angkutan Umum Integrasi,12B,Pluit - Senen,12887,sepi penumpang (Angkutan Umum Integrasi)
1341,2021,4,Angkutan Umum Integrasi,11Q,Kampung Melayu - Pulo Gebang via BKT,11128,sepi penumpang (Angkutan Umum Integrasi)
1342,2021,4,Angkutan Umum Integrasi,11D,Pulo Gebang - Pulo Gadung 2 via PIK,55677,sepi penumpang (Angkutan Umum Integrasi)
1343,2021,4,Angkutan Umum Integrasi,10K,Tanjung Priok - Senen via Taman  BMW,34736,sepi penumpang (Angkutan Umum Integrasi)
1344,2021,11,Mikrotrans,JAK.88,Terminal Tanjung Priok - Ancol Barat,40135,sepi penumpang (Mikrotrans)
1345,2021,11,Mikrotrans,JAK.85,Bintara - Cipinang Indah,38487,sepi penumpang (Mikrotrans)
1346,2021,11,Mikrotrans,JAK.84,Terminal Kampung Melayu - Kapin Raya,49142,sepi penumpang (Mikrotrans)
1347,2021,11,Mikrotrans,JAK.80,Rawa Buaya - Rawa Kompeni,66701,sepi penumpang (Mikrotrans)
1348,2021,11,Mikrotrans,JAK.77,Tanjung Priok - Jembatan Item,75248,sepi penumpang (Mikrotrans)
1349,2021,11,Mikrotrans,JAK.75,Cililitan - Kp. Pulo,56825,sepi penumpang (Mikrotrans)
1350,2021,11,Mikrotrans,JAK.74,Terminal Rawamangun - Cipinang Muara,55667,sepi penumpang (Mikrotrans)
1351,2021,11,Mikrotrans,JAK.73,Jambore Cibubur - Pasar Rebo,84918,sepi penumpang (Mikrotrans)
1352,2021,11,Mikrotrans,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,100864,sepi penumpang (Mikrotrans)
1353,2021,11,Mikrotrans,JAK.71,Kampung Rambutan - Pinang Ranti,65152,sepi penumpang (Mikrotrans)
1354,2021,11,Mikrotrans,JAK.64,Lenteng Agung - Aseli,61617,sepi penumpang (Mikrotrans)
1355,2021,11,Mikrotrans,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,43632,sepi penumpang (Mikrotrans)
1356,2021,11,Mikrotrans,JAK.60,Kelapa Gading - Rusun Kemayoran,79618,sepi penumpang (Mikrotrans)
1357,2021,11,Mikrotrans,JAK.59,Rawamangun - Tanah Merah,84370,sepi penumpang (Mikrotrans)
1358,2021,11,Mikrotrans,JAK.58,Cilingcing - Rorotan,110584,sepi penumpang (Mikrotrans)
1359,2021,11,Mikrotrans,JAK.56,Grogol - Srengseng,55986,sepi penumpang (Mikrotrans)
1360,2021,11,Mikrotrans,JAK.54,Grogol - Benhil,52566,sepi penumpang (Mikrotrans)
1361,2021,11,Mikrotrans,JAK.53,Grogol - Pos Pengumben via Slipi,61754,sepi penumpang (Mikrotrans)
1362,2021,11,Mikrotrans,JAK.52,Kalideres - Muara Angke,79531,sepi penumpang (Mikrotrans)
1363,2021,11,Mikrotrans,JAK.51,Taman Kota - Budi Luhur,122865,sepi penumpang (Mikrotrans)
1364,2021,11,Mikrotrans,JAK.50,Kalideres - Puri Kembangan,77204,sepi penumpang (Mikrotrans)
1365,2021,11,Mikrotrans,JAK.49,Lebak Bulus - Cipulir,50611,sepi penumpang (Mikrotrans)
1366,2021,11,Mikrotrans,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,63835,sepi penumpang (Mikrotrans)
1367,2021,11,Mikrotrans,JAK.46,Pasar Minggu - Jagakarsa,106263,sepi penumpang (Mikrotrans)
1368,2021,11,Mikrotrans,JAK.45,Lebak Bulus - Ragunan,55555,sepi penumpang (Mikrotrans)
1369,2021,11,Mikrotrans,JAK.44,Andara - Stasiun Universitas Pancasila,75946,sepi penumpang (Mikrotrans)
1370,2021,11,Mikrotrans,JAK.43,Tongtek - Cililitan,104411,sepi penumpang (Mikrotrans)
1371,2021,11,Mikrotrans,JAK.42,Kampung Melayu - Pondok Kelapa,84595,sepi penumpang (Mikrotrans)
1372,2021,11,Mikrotrans,JAK.41,Kampung Melayu - Pulo Gadung,52250,sepi penumpang (Mikrotrans)
1373,2021,11,Mikrotrans,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,47573,sepi penumpang (Mikrotrans)
1374,2021,11,Mikrotrans,JAK.39,Kalimalang - Duren Sawit,70372,sepi penumpang (Mikrotrans)
1375,2021,11,Mikrotrans,JAK.38,Bulak Ringin - Kampung Rambutan,52938,sepi penumpang (Mikrotrans)
1376,2021,11,Mikrotrans,JAK.37,Cililitan - Condet via Kayu Manis,69292,sepi penumpang (Mikrotrans)
1377,2021,11,Mikrotrans,JAK.36,Cilangkap - Cililitan,80759,sepi penumpang (Mikrotrans)
1378,2021,11,Mikrotrans,JAK.35,Pangkalan  Jati - Rawamangun,34484,sepi penumpang (Mikrotrans)
1379,2021,11,Mikrotrans,JAK.34,Rawamangun - Klender,71939,sepi penumpang (Mikrotrans)
1380,2021,11,Mikrotrans,JAK.33,Pulo Gadung - Kota,64400,sepi penumpang (Mikrotrans)
1381,2021,11,Mikrotrans,JAK.32,Lebak Bulus - Petukangan,90627,sepi penumpang (Mikrotrans)
1382,2021,11,Mikrotrans,JAK.31,Blok M - Andara,73900,sepi penumpang (Mikrotrans)
1383,2021,11,Mikrotrans,JAK.30,Grogol - Meruya via Roxy,160715,sepi penumpang (Mikrotrans)
1384,2021,11,Mikrotrans,JAK.29,Tanjung Priok - Sukapura,137509,sepi penumpang (Mikrotrans)
1385,2021,11,Mikrotrans,JAK.28,Kp. Rambutan - Taman Wiladatika,75895,sepi penumpang (Mikrotrans)
1386,2021,11,Mikrotrans,JAK.27,Pulo Gebang - Rorotan,59685,sepi penumpang (Mikrotrans)
1387,2021,11,Mikrotrans,JAK.26,Rawamangun - Duren Sawit,48931,sepi penumpang (Mikrotrans)
1388,2021,11,Mikrotrans,JAK.25,Kp. Rambutan - Kalisari,57999,sepi penumpang (Mikrotrans)
1389,2021,11,Mikrotrans,JAK.24,Senen - Pulo Gadung via Kelapa Gading,94793,sepi penumpang (Mikrotrans)
1390,2021,11,Mikrotrans,JAK.22,Dwikora - Penas Kalimalang,21124,sepi penumpang (Mikrotrans)
1391,2021,11,Mikrotrans,JAK.21,Cililitan - Dwikora,77867,sepi penumpang (Mikrotrans)
1392,2021,11,Mikrotrans,JAK.20,Cawang UKI - Lubang Buaya,63118,sepi penumpang (Mikrotrans)
1393,2021,11,Mikrotrans,JAK.19,Pinang Ranti - Kampung Rambutan,109711,sepi penumpang (Mikrotrans)
1394,2021,11,Mikrotrans,JAK.18,Kalibata - Kuningan,41370,sepi penumpang (Mikrotrans)
1395,2021,11,Mikrotrans,JAK.17,Senen - Pulo Gadung,59969,sepi penumpang (Mikrotrans)
1396,2021,11,Mikrotrans,JAK.16,Cililitan - Condet,96991,sepi penumpang (Mikrotrans)
1397,2021,11,Mikrotrans,JAK.15,Bulak Turi - Tanjung Priok,146160,sepi penumpang (Mikrotrans)
1398,2021,11,Mikrotrans,JAK.14,Tanah Abang - Meruya,115672,sepi penumpang (Mikrotrans)
1399,2021,11,Mikrotrans,JAK.13,Tanah Abang - Kota Intan via Jembatan Lima,22307,sepi penumpang (Mikrotrans)
1400,2021,11,Mikrotrans,JAK.12,Tanah Abang - Kebayoran Lama via Pos Pengumben,80723,sepi penumpang (Mikrotrans)
1401,2021,11,Mikrotrans,JAK.117,Tanjung Priok - Tanah Merdeka,103410,sepi penumpang (Mikrotrans)
1402,2021,11,Mikrotrans,JAK.112,Terminal Tanah Merah - Pulo Gadung,78124,sepi penumpang (Mikrotrans)
1403,2021,11,Mikrotrans,JAK.11,Tanah Abang - Kebayoran Lama,88319,sepi penumpang (Mikrotrans)
1404,2021,11,Mikrotrans,JAK.10B,Gondangdia - Cikini via Kramat Raya,4008,sepi penumpang (Mikrotrans)
1405,2021,11,Mikrotrans,JAK.10A,Gondangdia - Cikini via Salemba Raya,30703,sepi penumpang (Mikrotrans)
1406,2021,11,Mikrotrans,JAK.10,Tanah Abang - Kota,59213,sepi penumpang (Mikrotrans)
1407,2021,11,Mikrotrans,JAK.09,Roxy Mas - Karet,31253,sepi penumpang (Mikrotrans)
1408,2021,11,Mikrotrans,JAK.08,Roxy - Benhil,48046,sepi penumpang (Mikrotrans)
1409,2021,11,Mikrotrans,JAK.07,Tanah Abang - Grogol via Tawakal,66471,sepi penumpang (Mikrotrans)
1410,2021,11,Mikrotrans,JAK.06,Kampung Rambutan - Pondok Gede,73113,sepi penumpang (Mikrotrans)
1411,2021,11,Mikrotrans,JAK.05,Semper - Rorotan,73362,sepi penumpang (Mikrotrans)
1412,2021,11,Mikrotrans,JAK.04,Grogol - Tubagus Angke,55910,sepi penumpang (Mikrotrans)
1413,2021,11,Mikrotrans,JAK.03,Lebak Bulus - Andara,41216,sepi penumpang (Mikrotrans)
